['transaction generate', 'last transaction', 'last transaction generate', 'transaction generate qr', 'see your balance', 'be a problem', 'last transaction generate qr', 'see my last transaction']	[0, 1, 0, 0, 1, 0, 0, 1]
['use appname', 'have use', 'last number', 'decade and i', 'last number decade', 'load my email', 'have use appname', 'use the app']	[0, 0, 0, 0, 0, 1, 0, 0]
['ver nonbeta', 'old ver', 'old ver nonbeta', 'link my device']	[0, 0, 0, 1]
['web i', 'click contact', 'app or web', 'change my password', 'pay number number', 'jump through hoop', 'be no way', 'require jump through hoop', 'app or web i']	[0, 0, 0, 0, 0, 0, 0, 0, 0]
['delete email', 'appname people']	[1, 0]
['whole app', 'get my email']	[0, 1]
['dozen time', 'try a dozen']	[0]
['finger print', 'work yesterday', 'update suck', 'work yesterday i']	[1, 0, 0, 0]
['work fine', 'i try', 'fine until today', 'open an attachment']	[0, 0, 0, 1]
['last instruction', 'crash and i', 'have no problem']	[0, 0, 0]
['douglas britz', 'want i', 'dear appname', 'britz and i', 'ian douglas britz', 'be ian douglas', 'have my old profile']	[0, 0, 0, 0, 0, 0, 1]
['time i', 'friend story', 'error but i', 'view friend story', 'reinstall the majority', 'username and password']	[0, 0, 0, 1, 0, 0]
['chromebook try', 'same result', 'chromebook try instal']	[0, 0, 0]
['number day', 'be number', 'mobile banking', 'be number day', 'day behind overdraft']	[0, 0, 1, 0, 0]
['ad ad', 'limited memory', 'much use', 'ad and app', 'have much use']	[0]
['email app', 'check something', 'great use', 'time and everytime', 'favorite email app', 'app reload everything', 'search for i', 'have search for i', 'entire app reload everything', 'be my favorite email', 'time and everytime i']	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
['get block', 'keep get', 'keep get block']	[0, 0, 0]
[]	[]
['date front', 'get fix', 'android user', 'message or snap', 'full face photo', 'date front camera', 'work yay message', 'appname on android', 'take a time', 'care about android user']	[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]
['many error']	[0]
['leave thing', 'change my password']	[0, 0]
['conversation view', 'be group', 'ungrouped conversation', 'ungrouped conversation view', 'be ungrouped conversation', 'make no difference']	[1, 1, 0, 1, 1, 0]
['few week']	[0]
['anyone work', 'be anyone', 'long time', 'much money i', 'be anyone work', 'refresh in real time']	[0, 0, 0, 0, 0, 1]
['password i', 'personal account', 'remember my password', 'account since i', 'call the support']	[0, 0, 0, 0, 0]
['account user', 'do relegious harassment', 'report no action']	[0]
['unreliable banking']	[0]
['face filter', 'try face', 'try face filter', 'be try face']	[1, 0, 1, 0]
['i uninstall', 'open i', 'ten time', 'uninstall and install', 'open i uninstall']	[0]
['phone i', 'right i', 'have a iphone']	[0]
['identification code', 'get help', 'several issue', 'own account try', 'send me identification', 'have several issue', 'help by call', 'get help by call']	[1, 0, 0, 0, 1, 0, 0, 0]
['i press']	[0]
['account i', 'old account', 'old account i', 'retrieve my old account']	[0, 1, 0, 1]
[]	[]
['appname account', 'update feature', 'get update feature', 'be any problem']	[0, 1, 1, 0]
['get nothing', 'many year', 'say my mailbox', 'be get nothing', 'have this app']	[0]
['newp phone', 'tho i', 'same number']	[1, 0, 0]
['fine yesterday', 'work fine yesterday']	[0, 0]
[]	[]
['amazing app']	[0]
['disturbing ad']	[0]
[]	[]
[]	[]
['number i', 'stop work', 'reboot appname please', 'perform the demand', 'update it stop work']	[0, 0, 0, 0, 0]
['stop i', 'keep stop', 'keep stop i', 'compose an email']	[0, 0, 0, 1]
['upto number', 'aap but i', 'download upto number', 'love this aap']	[0, 0, 0, 0]
['day range', 'use wifi', 'old phone', 'wifi or datum', 'datum for anything', 'set the sync']	[0, 0, 0, 0, 0, 1]
['adware with email']	[0]
['appname app', 'paste text', 'responsive menu', 'appname app feel', 'menu inside appname', 'get the copy']	[1, 0, 1, 0, 0, 1]
['screen i', 'white screen', 'transaction secure message']	[0, 0, 0]
['be garbage', 'new app']	[0, 0]
['view transaction', 'close anytime']	[1, 0]
['click link', 'terrible interface', 'break terrible interface', 'update the swipe']	[0, 0, 0, 0]
[]	[]
['reason i', 'be work', 'update asap', 'email but i', 'start my appname', 'receive email please', 'email since october', 'receive any email']	[0, 0, 0, 0, 0, 1, 0, 1]
['bad app']	[0]
['hell appname', 'eye and memory', 'eye please i', 'see any photo', 'eye and memory i']	[0, 0, 0, 1, 0]
['skip button', 'next or skip']	[1, 0]
[]	[]
['account change', 'archiving mail', 'account change tab', 'keep archiving mail', 'mail while try', 'acess the account', 'archiving mail while try']	[0, 0, 1, 0, 0, 1, 0]
['dark mode', 'have night', 'night or dark', 'night or dark mode']	[1, 1, 0, 1]
['number hour', 'consider transfer', 'app number', 'app number hour', 'consider transfer everything', 'send appname work', 'year behind hotmail', 'send a message', 'serve me right i']	[0, 0, 0, 0, 0, 1, 0, 1, 0]
['suck dicckkk', 'appname suck', 'dicckkk and eat', 'appname suck dicckkk', 'dicckkk and eat shiittt']	[0]
['gender fluid', 'delete bulk', 'slow clunky', 'useless gender fluid', 'gender fluid company', 'useless gender fluid company']	[0, 1, 0, 0, 0, 0]
['terminate my account']	[0]
['background photo', 'download statement', 'statement and background', 'device yeah i', 'give you permission', 'download background photo', 'statement and background photo']	[0, 1, 0, 0, 0, 1, 0]
['fingerprint login', 'long work']	[1, 0]
['i kinda', 'see my balance']	[0]
['buffer number', 'buffer number hr']	[0]
['app use', 'nothing but problem']	[0]
['thru appname', 'login thru', 'several time', 'only way i', 'thru appname app', 'get my mail', 'login thru appname', 'reinstall several time', 'be the deal']	[0, 1, 0, 0, 1, 1, 1, 0, 0]
['number day', 'sync i', 'have my appname', 'i have number', 'appname in sync']	[0, 1, 0, 0, 0]
['version number', 'same issue', 'app since update', 'open any email']	[0, 0, 0, 1]
['high pitch', 'put all audio']	[0]
['load email', 'long time']	[1, 0]
['more problem', 'cause more problem']	[0]
['stop work']	[0]
['guideline i', 'appname need', 'bs guideline', 'bs guideline i', 'show explicit picture', 'account for nuditypornography', 'report an account']	[0]
['play store', 'app through play', 'download the app']	[0]
['update the app']	[0]
['app change', 'late update', 'love the app']	[0]
['update use', 'debit and credit']	[0, 1]
['cash check', 'pandemic i', 'term and condition', 'condition page flash', 'delete it guess', 'chance in person', 'use the app', 'term and condition page']	[0, 0, 0, 0, 0, 0, 0, 1]
['cameo feature', 'frustrating everyone', 'work and everytime', 'everytime i try', 'use of appname', 'have an iphone', 'work and everytime i']	[1, 0, 0, 0, 0, 0, 0]
['website lock', 'i try', 'atm method', 'locked phone line', 'reset my password', 'password otp method']	[0, 0, 1, 0, 1, 1]
['interface look', 'stick send', 'new interface look', 'get stick send']	[0, 0, 0, 0]
['click download']	[0]
['nothing happen', 'type anything', 'keyboard thing', 'reinstall but nothing', 'reinstall but nothing happen']	[0, 1, 0, 0, 0]
['version crash', 'recent version', 'recent version crash', 'password galaxy s8']	[0, 0, 0, 0]
[]	[]
['mode option', 'dark mode', 'dark mode option', 'be dark mode']	[1, 1, 1, 0]
['end encrypt']	[0]
['grunt stop', 'mid march', 'c minus student', 'grunt stop work', 'piece of grunt', 'download any email']	[0, 0, 0, 0, 0, 1]
['junk app', 'total piece', 'app and email', 'useless garbage app', 'piece if junk']	[0, 0, 0, 0, 0]
['business account', 'business account number', 'kind of engagement', 'ruin any kind']	[0]
['i try']	[0]
['app appname', 'accept fingerprint', 'update break']	[0, 1, 0]
['number time', 'crash about number']	[0]
['s an update']	[0]
['number i', 's update', 'previous version', 'category and tab', 'info number i', 'email content number', 'want your category', 'hate the look', 'category and tab i']	[0, 0, 0, 0, 0, 0, 0, 0, 0]
[]	[]
['make your money', 'watch an ad']	[0]
['app i', 'register bit', 'invalid username', 'username or password', 'say invalid username', 'download the app']	[0, 0, 0, 0, 0, 0]
['find problem']	[0]
['have capacity', 'old tablet', 'open this app']	[0, 0, 1]
['life crash', 'last version', 'last version work', 'save its life', 'take a photo']	[0, 0, 0, 0, 0]
['password i', 'edit number', 'reset my password']	[0, 0, 0]
['appname app', 'stop i', 'be stop i', 'know the reason']	[0]
['time waste', 'time waste thing']	[0]
['discovery please', 'send message', 'new update', 'load my contact', 'fix any bug']	[0, 0, 0, 1, 0]
['email app', 'bad email', 'bad email app', 'see my email', 'appname appname mail', 'account in process']	[0, 1, 0, 1, 0, 0]
['number day', 'last number', 'last number day']	[0, 0, 0]
['new update']	[0]
['number mb', 'appname mail', 'few minute']	[0]
['kill the app']	[0]
['hate appname', 'i hate', 'appname and i', 'i hate appname', 'place for kid']	[0]
['constant updating']	[0]
['login i', 'have access', 'suspicious login', 'email or phone', 'suspicious login i', 'backup email i', 'lose my account', 'yeah right i', 'either the email', 'email or phone number']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
['mail get', 'send mail', 'mail get freeze', 'be a headache']	[0, 1, 0, 0]
['customer service', 'customer service hotline', 'call their customer', 'kind of service', 'input the correct']	[0, 0, 0, 0, 0]
['app i', 'have issue', 'official app', 'official app i', 'compose an email']	[0, 0, 0, 0, 1]
['device and i', 'restart my device', 'use the camera']	[0, 0, 1]
['app decide', 'suck ass', 'want the app']	[0]
[]	[]
['socialmedia app', 'bad experience']	[0]
['desktop app', 'mean action', 'many action', 'be great thank', 'add a rule']	[0]
['keep crash', 'app keep', 'app keep crash', 'keep crash reason', 'app keep crash reason']	[0, 0, 0, 0, 0]
[]	[]
['samsung smg7102', 'stop work', 'samsung smg7102 please', 'fix this issue']	[0]
['bug fix', 'big bother', 'get its bug', 'be honest hope']	[0]
['number day', 'take number', 'mobile deposit', 'coronavirus number damn', 'release my check', 'take number day', 'use mobile deposit']	[0, 0, 1, 0, 0, 0, 1]
['number picture', 'send number', 'number picture yesterday', 'send number picture']	[0]
['open i']	[0]
['email i', 'last email', 'last email i', 'need my email']	[0, 0, 0, 0]
['account i', 'have use', 'eternal sign', 'sign in loop', 'be my main email']	[0, 0, 0, 0, 0]
['vhs camera', 'be day', 'late number', 'late number hour', 'be late number', 'be be day', 'submit a report']	[0, 0, 0, 0, 0, 0, 0]
['install this app']	[0]
['version suck', 'previous version', 'new version suck', 'want previous version']	[0]
['photo i', 'block storage', 'terrible app', 'storage and photo', 'terrible app policy', 'photo access app', 'permission for access', 'deny the permission', 'storage and photo access']	[0]
['detail i', 'please fix', 'log in detail']	[0, 0, 1]
['app number', 'number or number', 'pay my bill', 'schedule a payment']	[0, 0, 1, 0]
['email i', 'current email', 'delete email i', 'email on time', 'update the email']	[0, 1, 0, 1, 1]
['atm account3', 'new account', 'old atm account3', 'atm account3 number', 'have new account', 'number in saw', 'fix the application', 'old atm account3 number']	[0, 0, 0, 0, 0, 0, 0, 0]
['be anyone', 'download this app']	[0]
['app info', 'do anything', 'appname management', 'app info please', 'do anything i', 'work appname management', 'take a photo']	[0, 0, 0, 0, 0, 0, 1]
['appname code']	[0]
[]	[]
['website compare', 'see the difference']	[0]
['import qr', 'i import', 'i import qr', 'code the app']	[1, 0, 0, 0]
['hide section', 'receive my otp', 'be the problem']	[0, 1, 0]
['app use', 'particular email', 'glitchy the app', 'slow and unstable']	[0, 1, 0, 0]
['fund transfer', 'short period', 'number biz day', 'use your biometric', 'be more secure', 'period of time', 'use the app']	[0, 0, 0, 1, 0, 0, 0]
['number dollar', 'work cause', 'lag on android', 'fix the lag']	[0]
['fix your app']	[0]
['empty bin', 'empty spam']	[1, 1]
['need anything', 'open anything', 'i open anything', 'fancy or new']	[0, 1, 0, 0]
['restart my account', 'account by mistake']	[1, 0]
['navigation bar', 'be number', 'update appname', 'have a android']	[0, 0, 0, 0]
['star coz', 'bad online', 'bad online banking', 'online banking app', 'open the app', 'bad online banking app']	[0]
['app freeze', 'email work', 'freeze and crash', 'do the app']	[0, 0, 0, 0]
['network accuracy', 'live number', 'ridiculous i', 'tester and i', 'italy whilst i', 'samsung device log', 'live number km', 'be ridiculous i', 'be a network']	[0, 0, 0, 0, 0, 0, 0, 0, 0]
['app lock', 'say i', 'fail attempt', 'system crash everytime', 'reset my password', 'reinstall the app']	[0, 0, 0, 0, 1, 0]
['finger print', 'work edit', 'finger print feature', 'work edit i', 'do the troubleshooting']	[1, 0, 1, 0, 0]
['app crash', 'time since update']	[0]
['say i', 'update try', 'balance my check', 'get the update']	[0, 0, 1, 0]
['network error', 'login network', 'network error issue', 'login network error']	[0, 1, 0, 0]
['update it yesterday']	[0]
['app everytime', 'follow someone', 'technical difficulty', 'action block notification', 'follow someone i', 'get an action', 'fix it edit number']	[0, 1, 0, 0, 1, 0, 0]
['filter or sticker', 'use any filter']	[1, 1]
['go day', 'unread email', 'computer and i', 'delete an email']	[0, 1, 0, 1]
['fingerprint authentication']	[1]
['download i', 'new update']	[0, 0]
['screen i', 'be work', 'update email', 'read individual email', 'do all i']	[0, 0, 1, 1, 0]
['number time', 'work i', 'i try', 'app number time', 'be i suppose']	[0]
['ac privacy', 'face a problem', 'want my ac privacy']	[0]
['nothing change', 'update snap', 'snap story', 'same nothing change']	[0, 0, 1, 0]
[]	[]
['customer service', 'call their customer']	[0]
['work fine', 'app work', 'app work fine', 'card fraud department', 'service that suck', 'debit card fraud department', 'speak with debit card']	[0]
['annoying update', 'basic info', 'constant annoying update', 'info of account']	[0]
['coronavirus that i']	[0]
['unsolicited advertisement', 'get unsolicited advertisement']	[0]
['ceo s', 'poor country', 'slip his tongue']	[0]
['login screen', 'terrible i', 'be terrible i']	[1, 0, 0]
[]	[]
[]	[]
[]	[]
['call appname', 'tech support', 'email account', 'phone or email', 'i call appname', 'time fee i', 'have free tech', 'phone or email i']	[0, 0, 1, 0, 0, 0, 0, 0]
['pic use', 'upload pic', 'upload pic use', 'pic use appname', 'app new pic', 'fix this issue', 'upload pic use appname']	[0, 1, 1, 0, 0, 0, 1]
['camera quality', 'make picture', 'android user', 'quality in android', 'appname the quality']	[1, 0, 0, 0, 1]
['whole snap', 'reset my phone', 'snap that i']	[0]
[]	[]
['interface i', 'love inbox', 'other junk', 'inbox but hate', 'other junk mail', 'organize my message', 'organize new message', 'do this layout']	[0, 0, 0, 0, 0, 1, 1, 1]
['dark mode', 'mobile app', 'mobile app everyone']	[1, 0, 0]
['set i', 'profile picture', 'update profile picture', 'choose my profile picture']	[0, 1, 1, 1]
['reason i', 'bad app', 'be the reason']	[0]
['home i', 'tge computer', 'stock move number', 'use tge computer', 'lot of money', 'be a lot']	[0, 0, 1, 0, 0, 0]
